Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2007-07-31,1,41.995,-87.933,91,68,79.5, 6,61,68,0,15,0444,1913, ,0,M,0.0,0.0,29.33,30.04,3.3,4,4.9
2007-07-31,2,41.786,-87.752,89,69,79.0,M,60,68,0,14,-,-, ,M,M,M,0.0,29.39,30.02,4.0,7,5.0
2007-08-01,1,41.995,-87.933,92,69,80.5, 8,62,69,0,16,0445,1911,HZ,0,M,0.0,0.0,29.29,30.00,3.5,9,4.1
2007-08-01,2,41.786,-87.752,91,69,80.0,M,63,70,0,15,-,-, ,M,M,M,0.0,29.34,29.98,2.1,13,3.7
2007-08-02,1,41.995,-87.933,91,70,80.5, 8,66,71,0,16,0446,1910,HZ,0,M,0.0,0.0,29.26,29.97,5.5,26,5.9
2007-08-02,2,41.786,-87.752,91,73,82.0,M,66,72,0,17,-,-, ,M,M,M,0.0,29.31,29.95,6.5,23,7.2
2007-08-03,1,41.995,-87.933,90,69,79.5, 7,56,66,0,15,0447,1909, ,0,M,0.0,0.0,29.31,30.02,2.7,3,5.7
2007-08-03,2,41.786,-87.752,88,73,80.5,M,58,67,0,16,-,-, ,M,M,M,0.0,29.36,30.00,3.3,6,5.8
2007-08-04,1,41.995,-87.933,81,64,72.5, 0,58,64,0, 8,0448,1908,RA,0,M,0.0,0.03,29.31,30.03,5.7,8,6.1
2007-08-04,2,41.786,-87.752,81,68,74.5,M,58,65,0,10,-,-,RA,M,M,M,0.02,29.36,30.01,5.9,9,6.6
2007-08-05,1,41.995,-87.933,88,67,77.5, 5,71,73,0,13,0449,1907,TSRA RA BR HZ,0,M,0.0,1.43,29.08,29.81,5.4,21,9.6
2007-08-05,2,41.786,-87.752,88,68,78.0,M,71,72,0,13,-,-,TSRA RA BR VCTS,M,M,M,0.97,29.15,29.79,7.0,22,10.2
2007-08-06,1,41.995,-87.933,88,74,81.0, 8,72,74,0,16,0450,1906,TSRA RA BR HZ,0,M,0.0,0.26,29.13,29.83,1.6,10,4.9
2007-08-06,2,41.786,-87.752,85,75,80.0,M,72,74,0,15,-,-,TS TSRA BR HZ,M,M,M,0.05,29.17,29.81,2.6,10,4.6
2007-08-07,1,41.995,-87.933,91,72,81.5, 9,73,76,0,17,0451,1904,RA BR,0,M,0.0,1.31,29.06,29.76,6.2,25,9.0
2007-08-07,2,41.786,-87.752,92,73,82.5,M,73,76,0,18,-,-,VCTS,M,M,M,0.06,29.11,29.74,6.3,24,8.8
2007-08-08,1,41.995,-87.933,87,73,80.0, 7,71,73,0,15,0452,1903,TSRA RA BR,0,M,0.0,0.06,29.13,29.83,3.0,3,6.9
2007-08-08,2,41.786,-87.752,87,74,80.5,M,72,74,0,16,-,-,TSRA RA DZ BR HZ,M,M,M,0.09,29.18,29.81,1.5,4,6.4
2007-08-09,1,41.995,-87.933,84,72,78.0, 5,71,73,0,13,0453,1902,TSRA RA,0,M,0.0,0.05,29.13,29.84,2.5,29,6.0
2007-08-09,2,41.786,-87.752,85,73,79.0,M,71,73,0,14,-,-,TSRA BR HZ,M,M,M,0.46,29.19,29.82,3.1,27,6.3
2007-08-10,1,41.995,-87.933,86,70,78.0, 5,68,72,0,13,0454,1900,BR,0,M,0.0,0.0,29.26,29.96,4.5,2,5.9
2007-08-10,2,41.786,-87.752,86,73,79.5,M,69,72,0,15,-,-, ,M,M,M,0.0,29.32,29.94,3.0,6,5.4
2007-08-11,1,41.995,-87.933,89,67,78.0, 5,65,70,0,13,0455,1859,BR HZ,0,M,0.0,0.0,29.31,30.02,3.2,19,3.9
2007-08-11,2,41.786,-87.752,88,68,78.0,M,65,70,0,13,-,-,BR HZ,M,M,M,0.0,29.38,30.00,3.1,20,3.9
2007-08-12,1,41.995,-87.933,88,67,77.5, 5,67,71,0,13,0456,1858,TSRA,0,M,0.0,0.29,29.34,30.06,1.7,6,5.4
2007-08-12,2,41.786,-87.752,87,68,77.5,M,67,70,0,13,-,-,TSRA,M,M,M,0.23,29.40,30.04,1.9,6,6.6
2007-08-13,1,41.995,-87.933,81,65,73.0, 0,57,64,0, 8,0457,1856,BR,0,M,0.0,0.0,29.39,30.11,6.2,6,6.9
2007-08-13,2,41.786,-87.752,80,69,74.5,M,54,63,0,10,-,-, ,M,M,M,0.0,29.44,30.08,6.9,8,7.7
2007-08-14,1,41.995,-87.933,84,65,74.5, 3,67,70,0,10,0458,1855,TS TSRA RA BR,0,M,0.0,0.41,29.23,29.93,5.9,25,8.0
2007-08-14,2,41.786,-87.752,84,65,74.5,M,66,69,0,10,-,-,TSRA RA BR,M,M,M,0.45,29.29,29.92,6.4,23,9.0
2007-08-15,1,41.995,-87.933,80,71,75.5, 4,67,70,0,11,0459,1854,TSRA RA BR,0,M,0.0,0.23,29.17,29.89,3.4,7,5.8
2007-08-15,2,41.786,-87.752,81,72,76.5,M,69,71,0,12,-,-,TS TSRA RA BR,M,M,M,0.83,29.23,29.87,4.9,6,7.1
2007-08-16,1,41.995,-87.933,77,65,71.0,-1,64,67,0, 6,0500,1852,BR,0,M,0.0,0.0,29.28,29.97,3.6,1,5.7
2007-08-16,2,41.786,-87.752,77,67,72.0,M,65,68,0, 7,-,-,BR,M,M,M,0.0,29.33,29.95,3.5,1,5.7
2007-08-17,1,41.995,-87.933,79,60,69.5,-2,54,61,0, 5,0501,1851, ,0,M,0.0,0.0,29.41,30.10,5.9,32,6.8
2007-08-17,2,41.786,-87.752,80,65,72.5,M,54,62,0, 8,-,-, ,M,M,M,0.0,29.46,30.08,6.1,31,7.4
2007-08-18,1,41.995,-87.933,68,59,63.5,-8,54,58,1, 0,0502,1849,RA,0,M,0.0,0.09,29.44,30.16,6.4,12,8.1
2007-08-18,2,41.786,-87.752,69,60,64.5,M,54,58,0, 0,-,-,RA,M,M,M,0.42,29.48,30.15,6.1,13,7.0
2007-08-19,1,41.995,-87.933,68,62,65.0,-6,62,64,0, 0,0503,1848,TS RA BR,0,M,0.0,1.33,29.24,29.99,6.0,10,7.4
2007-08-19,2,41.786,-87.752,69,62,65.5,M,63,64,0, 1,-,-,TS RA BR,M,M,M,1.33,29.30,29.98,5.5,10,7.5
2007-08-20,1,41.995,-87.933,78,68,73.0, 2,68,69,0, 8,0504,1846,TSRA RA BR,0,M,0.0,0.91,29.15,29.87,0.5,12,5.7
2007-08-20,2,41.786,-87.752,76,68,72.0,M,69,70,0, 7,-,-,TS TSRA RA BR HZ,M,M,M,0.48,29.21,29.85,2.4,20,5.9
2007-08-21,1,41.995,-87.933,87,69,78.0, 7,70,72,0,13,0505,1845,BR HZ,0,M,0.0,0.0,29.21,29.91,3.8,18,6.0
2007-08-21,2,41.786,-87.752,85,69,77.0,M,70,72,0,12,-,-,BR,M,M,M,0.01,29.26,29.89,3.5,17,6.0
2007-08-22,1,41.995,-87.933,90,69,79.5, 9,71,73,0,15,0506,1843,TS TSRA RA,0,M,0.0,0.37,29.23,29.94,5.3,21,9.5
2007-08-22,2,41.786,-87.752,90,70,80.0,M,70,73,0,15,-,-,TSRA RA BR,M,M,M,0.88,29.29,29.93,5.1,21,8.4
2007-08-23,1,41.995,-87.933,87,69,78.0, 7,69,71,0,13,0508,1842,TS TSRA RA BR VCTS,0,M,0.0,2.35,29.15,29.87,9.6,21,11.7
2007-08-23,2,41.786,-87.752,89,70,79.5,M,69,71,0,15,-,-,TS TSRA BR,M,M,M,1.96,29.21,29.86,6.7,21,9.1
2007-08-24,1,41.995,-87.933,80,69,74.5, 4,67,69,0,10,0509,1840,TSRA RA,0,M,0.0,0.24,29.11,29.82,5.8,25,7.1
2007-08-24,2,41.786,-87.752,81,69,75.0,M,67,69,0,10,-,-,TS TSRA RA BR,M,M,M,0.2,29.16,29.81,5.5,25,7.3
2007-08-25,1,41.995,-87.933,79,64,71.5, 2,63,66,0, 7,0510,1839,RA,0,M,0.0,0.34,29.23,29.93,3.0,36,5.6
2007-08-25,2,41.786,-87.752,76,65,70.5,M,63,66,0, 6,-,-,RA BR,M,M,M,0.25,29.29,29.91,2.4,3,6.4
2007-08-26,1,41.995,-87.933,79,60,69.5, 0,55,61,0, 5,0511,1837, ,0,M,0.0,0.0,29.38,30.08,3.6,11,5.4
2007-08-26,2,41.786,-87.752,78,61,69.5,M,55,62,0, 5,-,-, ,M,M,M,0.0,29.44,30.07,3.7,11,4.6
2007-08-27,1,41.995,-87.933,79,60,69.5, 0,60,64,0, 5,0512,1835, ,0,M,0.0,0.0,29.36,30.07,6.5,17,7.4
2007-08-27,2,41.786,-87.752,79,63,71.0,M,59,64,0, 6,-,-, ,M,M,M,0.0,29.41,30.06,6.4,16,7.3
2007-08-28,1,41.995,-87.933,91,67,79.0, 9,66,70,0,14,0513,1834, ,0,M,0.0,0.0,29.28,29.99,9.0,20,9.5
2007-08-28,2,41.786,-87.752,90,69,79.5,M,65,70,0,15,-,-, ,M,M,M,0.0,29.34,29.98,7.8,21,8.3
2007-08-29,1,41.995,-87.933,85,68,76.5, 7,65,69,0,12,0514,1832, ,0,M,0.0,0.0,29.34,30.04,5.6,3,8.2
2007-08-29,2,41.786,-87.752,86,69,77.5,M,64,69,0,13,-,-, ,M,M,M,0.0,29.39,30.02,5.3,3,8.8
2007-08-30,1,41.995,-87.933,75,57,66.0,-4,54,60,0, 1,0515,1831, ,0,M,0.0,0.0,29.47,30.18,9.1,2,9.9
2007-08-30,2,41.786,-87.752,75,60,67.5,M,54,61,0, 3,-,-, ,M,M,M,0.0,29.51,30.15,10.8,3,10.9
2007-08-31,1,41.995,-87.933,77,57,67.0,-2,52,59,0, 2,0516,1829, ,0,M,0.0,0.0,29.47,30.19,3.9,4,5.2
2007-08-31,2,41.786,-87.752,76,57,66.5,M,54,60,0, 2,-,-, ,M,M,M,0.0,29.52,30.17,3.0,6,4.6
2007-09-01,1,41.995,-87.933,81,57,69.0, 1,55,61,0, 4,0517,1827, ,0,M,0.0,0.0,29.49,30.22,4.2,11,5.0
2007-09-01,2,41.786,-87.752,79,60,69.5,M,56,62,0, 5,-,-, ,M,M,M,0.0,29.54,30.20,4.4,11,4.4
2007-09-02,1,41.995,-87.933,85,61,73.0, 5,57,63,0, 8,0518,1826, ,0,M,0.0,0.0,29.41,30.15,4.2,21,5.0
2007-09-02,2,41.786,-87.752,84,62,73.0,M,56,63,0, 8,-,-, ,M,M,M,0.0,29.47,30.13,4.8,21,6.0
2007-09-03,1,41.995,-87.933,88,66,77.0, 9,61,67,0,12,0519,1824, ,0,M,0.0,0.0,29.36,30.09,2.0,27,5.8
2007-09-03,2,41.786,-87.752,88,64,76.0,M,61,67,0,11,-,-, ,M,M,M,0.0,29.42,30.07,3.0,25,6.2
2007-09-04,1,41.995,-87.933,89,63,76.0, 8,60,66,0,11,0520,1822, ,0,M,0.0,0.0,29.28,30.00,2.8,22,4.3
2007-09-04,2,41.786,-87.752,90,67,78.5,M,59,67,0,14,-,-, ,M,M,M,0.0,29.34,29.99,2.2,24,5.0
2007-09-05,1,41.995,-87.933,90,66,78.0,11,63,69,0,13,0521,1821,RA,0,M,0.0,0.0,29.24,29.96,6.4,19,6.5
2007-09-05,2,41.786,-87.752,91,72,81.5,M,62,69,0,17,-,-, ,M,M,M,0.0,29.31,29.94,6.4,19,6.7
2007-09-06,1,41.995,-87.933,82,73,77.5,11,67,70,0,13,0522,1819,RA HZ,0,M,0.0,0.18,29.21,29.92,11.9,20,12.1
2007-09-06,2,41.786,-87.752,84,74,79.0,M,66,70,0,14,-,-,TSRA HZ,M,M,M,0.08,29.27,29.91,12.8,20,13.0
2007-09-07,1,41.995,-87.933,84,70,77.0,10,68,70,0,12,0523,1817,TSRA RA BR HZ,0,M,0.0,0.19,29.15,29.85,10.4,23,13.9
2007-09-07,2,41.786,-87.752,84,71,77.5,M,67,70,0,13,-,-,TSRA RA BR HZ,M,M,M,0.67,29.21,29.84,9.5,23,13.0
2007-09-08,1,41.995,-87.933,78,64,71.0, 5,57,63,0, 6,0524,1815, ,0,M,0.0,0.0,29.30,30.00,6.0,5,7.2
2007-09-08,2,41.786,-87.752,78,68,73.0,M,58,64,0, 8,-,-, ,M,M,M,0.0,29.34,29.98,8.4,5,9.4
2007-09-09,1,41.995,-87.933,80,63,71.5, 6,59,63,0, 7,0525,1814, ,0,M,0.0,0.0,29.36,30.06,9.2,3,9.9
2007-09-09,2,41.786,-87.752,79,63,71.0,M,59,64,0, 6,-,-, ,M,M,M,0.0,29.41,30.03,10.1,3,10.9
2007-09-10,1,41.995,-87.933,74,54,64.0,-2,58,60,1, 0,0526,1812,RA BR,0,M,0.0,0.36,29.30,30.04,7.2,2,9.0
2007-09-10,2,41.786,-87.752,73,55,64.0,M,59,62,1, 0,-,-,RA,M,M,M,0.25,29.34,30.01,7.4,3,9.7
2007-09-11,1,41.995,-87.933,71,50,60.5,-4,44,52,4, 0,0527,1810, ,0,M,0.0,0.0,29.20,29.92,11.7,29,13.5
2007-09-11,2,41.786,-87.752,71,51,61.0,M,44,52,4, 0,-,-, ,M,M,M,0.0,29.26,29.91,12.1,29,13.7
2007-09-12,1,41.995,-87.933,67,46,56.5,-8,42,49,8, 0,0528,1809, ,0,M,0.0,0.0,29.40,30.12,1.8,3,5.6
2007-09-12,2,41.786,-87.752,66,46,56.0,M,43,50,9, 0,-,-, ,M,M,M,0.0,29.46,30.11,1.9,5,6.0
2007-09-13,1,41.995,-87.933,78,50,64.0,-1,45,54,1, 0,0529,1807, ,0,M,0.0,0.0,29.23,29.99,8.3,19,8.5
2007-09-13,2,41.786,-87.752,79,53,66.0,M,43,54,0, 1,-,-, ,M,M,M,0.0,29.30,29.98,7.1,20,7.7
2007-09-14,1,41.995,-87.933,66,45,55.5,-8,39,48,9, 0,0530,1805, ,0,M,0.0,0.0,29.36,30.05,12.1,32,13.4
2007-09-14,2,41.786,-87.752,67,47,57.0,M,40,49,8, 0,-,-, ,M,M,M,0.0,29.41,30.04,11.7,32,13.0
2007-09-15,1,41.995,-87.933,61,39,50.0,-14,33,43,15, 0,0531,1803, ,0,M,0.0,0.0,29.56,30.28,1.4,33,5.9
2007-09-15,2,41.786,-87.752,62,42,52.0,M,35,45,13, 0,-,-, ,M,M,M,0.0,29.62,30.28,1.1,35,6.6
2007-09-16,1,41.995,-87.933,71,44,57.5,-6,40,49,7, 0,0532,1760, ,0,M,0.0,0.0,29.46,30.19,6.8,18,7.4
2007-09-16,2,41.786,-87.752,72,49,60.5,M,38,50,4, 0,-,-, ,M,M,M,0.0,29.52,30.20,7.7,18,8.2
2007-09-17,1,41.995,-87.933,80,52,66.0, 2,49,57,0, 1,0533,1758, ,0,M,0.0,0.0,29.39,30.12,11.7,17,12.1
2007-09-17,2,41.786,-87.752,80,55,67.5,M,48,57,0, 3,-,-, ,M,M,M,0.0,29.46,30.12,10.6,17,11.0
2007-09-18,1,41.995,-87.933,88,63,75.5,12,58,65,0,11,0535,1756, ,0,M,0.0,0.0,29.34,30.06,12.9,19,13.1
2007-09-18,2,41.786,-87.752,89,66,77.5,M,57,65,0,13,-,-, ,M,M,M,0.0,29.41,30.05,12.5,19,12.8
2007-09-19,1,41.995,-87.933,84,65,74.5,12,59,65,0,10,0536,1755, ,0,M,0.0,0.0,29.41,30.11,5.0,26,9.7
2007-09-19,2,41.786,-87.752,84,68,76.0,M,59,65,0,11,-,-, ,M,M,M,0.0,29.47,30.09,3.5,25,9.0
2007-09-20,1,41.995,-87.933,78,60,69.0, 7,59,63,0, 4,0537,1753, ,0,M,0.0,0.0,29.39,30.12,5.3,7,6.6
2007-09-20,2,41.786,-87.752,76,63,69.5,M,59,64,0, 5,-,-, ,M,M,M,0.0,29.44,30.10,5.6,8,6.1
2007-09-21,1,41.995,-87.933,88,64,76.0,14,59,66,0,11,0538,1751,HZ,0,M,0.0,0.0,29.18,29.90,10.3,21,12.4
2007-09-21,2,41.786,-87.752,90,68,79.0,M,59,66,0,14,-,-,HZ,M,M,M,0.0,29.23,29.89,9.8,22,11.5
2007-09-22,1,41.995,-87.933,74,51,62.5, 1,43,53,2, 0,0539,1749, ,0,M,0.0,0.0,29.42,30.12,2.6,3,6.8
2007-09-22,2,41.786,-87.752,72,58,65.0,M,45,55,0, 0,-,-, ,M,M,M,0.0,29.48,30.10,4.3,1,7.7
2007-09-23,1,41.995,-87.933,84,50,67.0, 6,50,58,0, 2,0540,1748, ,0,M,0.0,0.0,29.43,30.16,4.6,13,5.3
2007-09-23,2,41.786,-87.752,83,55,69.0,M,50,59,0, 4,-,-, ,M,M,M,0.0,29.49,30.15,5.9,12,6.4
2007-09-24,1,41.995,-87.933,90,68,79.0,18,63,68,0,14,0541,1746, ,0,M,0.0,0.0,29.27,29.99,11.4,19,11.9
2007-09-24,2,41.786,-87.752,91,71,81.0,M,62,69,0,16,-,-, ,M,M,M,0.0,29.34,29.98,10.0,19,10.5
2007-09-25,1,41.995,-87.933,85,63,74.0,13,65,69,0, 9,0542,1744,TS RA,0,M,0.0,0.27,29.23,29.95,7.9,23,10.5
2007-09-25,2,41.786,-87.752,83,67,75.0,M,66,69,0,10,-,-,TSRA,M,M,M,0.01,29.29,29.93,7.3,23,9.4
2007-09-26,1,41.995,-87.933,69,53,61.0, 1,50,55,4, 0,0543,1742,RA,0,M,0.0,0.09,29.31,30.03,4.3,1,6.6
2007-09-26,2,41.786,-87.752,68,55,61.5,M,51,56,3, 0,-,-,RA BR,M,M,M,0.14,29.37,30.02,4.8,2,7.3
2007-09-27,1,41.995,-87.933,75,49,62.0, 2,49,55,3, 0,0544,1741,BR,0,M,0.0,0.0,29.26,29.97,4.9,24,6.5
2007-09-27,2,41.786,-87.752,74,52,63.0,M,49,55,2, 0,-,-,RA BCFG BR,M,M,M,0.0,29.31,29.97,4.5,25,5.8
2007-09-28,1,41.995,-87.933,73,53,63.0, 4,46,53,2, 0,0545,1739, ,0,M,0.0,0.0,29.47,30.17,2.3,4,7.1
2007-09-28,2,41.786,-87.752,73,53,63.0,M,46,54,2, 0,-,-, ,M,M,M,0.0,29.52,30.16,3.1,7,6.6
2007-09-29,1,41.995,-87.933,80,50,65.0, 6,46,55,0, 0,0546,1737, ,0,M,0.0,0.0,29.50,30.23,9.5,17,9.8
2007-09-29,2,41.786,-87.752,82,52,67.0,M,45,55,0, 2,-,-, ,M,M,M,0.0,29.57,30.23,8.4,17,8.8
2007-09-30,1,41.995,-87.933,83,59,71.0,12,49,59,0, 6,0547,1735,TSRA BR,0,M,0.0,0.14,29.36,30.10,14.4,19,14.6
2007-09-30,2,41.786,-87.752,84,61,72.5,M,48,59,0, 8,-,-,TSRA BR,M,M,M,0.14,29.44,30.10,12.9,19,13.2
2007-10-01,1,41.995,-87.933,69,59,64.0, 6,59,61,1, 0,0548,1734,RA DZ FG+ BCFG BR,0,M,0.0,0.29,29.28,30.00,6.1,22,8.1
2007-10-01,2,41.786,-87.752,68,59,63.5,M,59,61,1, 0,-,-,RA BR,M,M,M,0.17,29.35,30.00,7.9,21,8.9
2007-10-02,1,41.995,-87.933,78,57,67.5,10,59,63,0, 3,0549,1732,RA FG+ MIFG BR,0,M,0.0,0.09,29.18,29.92,10.8,19,11.1
2007-10-02,2,41.786,-87.752,80,59,69.5,M,59,63,0, 5,-,-,RA BR,M,M,M,0.11,29.25,29.92,10.0,19,10.3
2007-10-03,1,41.995,-87.933,74,55,64.5, 8,48,56,0, 0,0550,1730, ,0,M,0.0,0.0,29.28,29.98,5.9,26,7.1
2007-10-03,2,41.786,-87.752,74,56,65.0,M,47,56,0, 0,-,-, ,M,M,M,0.0,29.34,29.97,4.8,25,7.1
2007-10-04,1,41.995,-87.933,82,51,66.5,10,56,61,0, 2,0552,1729,HZ,0,M,0.0,0.0,29.34,30.04,3.9,17,4.6
2007-10-04,2,41.786,-87.752,83,56,69.5,M,56,62,0, 5,-,-, ,M,M,M,0.0,29.39,30.03,4.6,17,5.9
2007-10-05,1,41.995,-87.933,84,62,73.0,16,65,68,0, 8,0553,1727,HZ,0,M,0.0,0.0,29.36,30.08,7.0,17,7.0
2007-10-05,2,41.786,-87.752,85,68,76.5,M,65,69,0,12,-,-,RA BR,M,M,M,0.06,29.42,30.06,6.8,18,7.0
2007-10-06,1,41.995,-87.933,87,69,78.0,22,67,70,0,13,0554,1725, ,0,M,0.0,0.0,29.33,30.04,6.9,20,7.4
2007-10-06,2,41.786,-87.752,88,71,79.5,M,66,71,0,15,-,-, ,M,M,M,0.0,29.39,30.03,6.4,21,6.7
2007-10-07,1,41.995,-87.933,87,67,77.0,21,66,70,0,12,0555,1724, ,0,M,0.0,0.0,29.31,30.03,5.2,19,5.9
2007-10-07,2,41.786,-87.752,88,70,79.0,M,65,70,0,14,-,-, ,M,M,M,0.0,29.38,30.01,5.3,19,5.9
2007-10-08,1,41.995,-87.933,87,60,73.5,18,61,66,0, 9,0556,1722, ,0,M,0.0,0.0,29.23,29.93,7.7,24,10.1
2007-10-08,2,41.786,-87.752,88,62,75.0,M,60,66,0,10,-,-, ,M,M,M,0.0,29.28,29.92,7.3,24,9.9
2007-10-09,1,41.995,-87.933,76,49,62.5, 8,44,53,2, 0,0557,1720, ,0,M,0.0,0.0,29.21,29.94,11.5,28,12.8
2007-10-09,2,41.786,-87.752,77,50,63.5,M,44,53,1, 0,-,-, ,M,M,M,0.0,29.27,29.93,12.1,28,13.3
2007-10-10,1,41.995,-87.933,54,47,50.5,-4,38,44,14, 0,0558,1719,RA DZ,0,M,0.0,0.0,29.21,29.93,15.1,31,15.5
2007-10-10,2,41.786,-87.752,53,47,50.0,M,37,44,15, 0,-,-, ,M,M,M,0.0,29.26,29.93,14.4,31,14.6
2007-10-11,1,41.995,-87.933,54,46,50.0,-4,39,45,15, 0,0559,1717, ,0,M,0.0,0.0,29.28,30.01,11.9,36,12.9
2007-10-11,2,41.786,-87.752,56,48,52.0,M,39,45,13, 0,-,-, ,M,M,M,0.0,29.34,30.00,14.6,36,15.5
2007-10-12,1,41.995,-87.933,56,41,48.5,-5,35,43,16, 0,0600,1715, ,0,M,0.0,0.0,29.28,30.02,3.4,35,4.6
2007-10-12,2,41.786,-87.752,57,45,51.0,M,35,43,14, 0,-,-, ,M,M,M,0.0,29.34,30.02,2.8,36,5.4
2007-10-13,1,41.995,-87.933,59,40,49.5,-3,41,47,15, 0,0602,1714, ,0,M,0.0,0.0,29.31,30.04,2.7,20,3.5
2007-10-13,2,41.786,-87.752,59,44,51.5,M,40,47,13, 0,-,-, ,M,M,M,0.0,29.38,30.04,3.6,21,4.7
2007-10-14,1,41.995,-87.933,61,53,57.0, 4,49,53,8, 0,0603,1712,RA,0,M,0.0,0.15,29.34,30.06,5.6,11,6.6
2007-10-14,2,41.786,-87.752,63,55,59.0,M,47,52,6, 0,-,-,RA,M,M,M,0.01,29.40,30.06,5.7,12,6.0
2007-10-15,1,41.995,-87.933,74,51,62.5,10,52,57,2, 0,0604,1711,RA BR,0,M,0.0,0.07,29.21,29.95,4.1,14,5.6
2007-10-15,2,41.786,-87.752,77,55,66.0,M,50,57,0, 1,-,-,RA,M,M,M,0.04,29.26,29.94,6.6,16,6.9
2007-10-16,1,41.995,-87.933,67,52,59.5, 8,54,57,5, 0,0605,1709,RA DZ BR,0,M,0.0,0.24,29.16,29.88,6.4,21,7.5
2007-10-16,2,41.786,-87.752,68,56,62.0,M,55,58,3, 0,-,-,RA BR,M,M,M,0.19,29.23,29.88,6.5,21,7.3
2007-10-17,1,41.995,-87.933,72,47,59.5, 8,53,57,5, 0,0606,1707,RA HZ,0,M,0.0,0.04,29.07,29.83,9.3,14,9.8
2007-10-17,2,41.786,-87.752,74,50,62.0,M,53,57,3, 0,-,-,RA HZ,M,M,M,0.11,29.13,29.83,8.6,14,9.1
2007-10-18,1,41.995,-87.933,78,59,68.5,18,56,61,0, 4,0607,1706,RA BR,0,M,0.0,0.3,28.59,29.34,17.2,19,18.9
2007-10-18,2,41.786,-87.752,79,60,69.5,M,57,62,0, 5,-,-,TSRA RA BR,M,M,M,0.34,28.67,29.34,15.5,19,17.2
2007-10-19,1,41.995,-87.933,60,52,56.0, 5,48,52,9, 0,0608,1704,RA BR,0,M,0.0,0.01,28.75,29.44,16.2,24,16.7
2007-10-19,2,41.786,-87.752,61,53,57.0,M,48,52,8, 0,-,-,RA DZ,M,M,M,0.0,28.82,29.45,17.7,24,18.0
2007-10-20,1,41.995,-87.933,73,47,60.0,10,43,52,5, 0,0610,1703, ,0,M,0.0,0.0,29.02,29.71,10.9,21,12.0
2007-10-20,2,41.786,-87.752,74,47,60.5,M,43,52,4, 0,-,-, ,M,M,M,0.0,29.10,29.72,11.1,21,11.7
2007-10-21,1,41.995,-87.933,80,60,70.0,20,47,57,0, 5,0611,1701, ,0,M,0.0,0.0,29.08,29.78,18.0,20,18.2
2007-10-21,2,41.786,-87.752,79,61,70.0,M,46,56,0, 5,-,-, ,M,M,M,0.0,29.15,29.78,16.7,20,16.8
2007-10-22,1,41.995,-87.933,67,46,56.5, 7,47,50,8, 0,0612,1660,RA DZ BR,0,M,0.0,0.16,29.26,29.97,5.2,36,9.2
2007-10-22,2,41.786,-87.752,66,47,56.5,M,47,51,8, 0,-,-,RA DZ BR,M,M,M,0.15,29.32,29.96,5.8,1,10.3
2007-10-23,1,41.995,-87.933,58,43,50.5, 2,36,44,14, 0,0613,1658, ,0,M,0.0,0.0,29.20,29.93,5.2,31,8.2
2007-10-23,2,41.786,-87.752,53,46,49.5,M,39,45,15, 0,-,-,RA,M,M,M,0.03,29.26,29.93,4.0,31,7.9
2007-10-24,1,41.995,-87.933,55,43,49.0, 0,35,42,16, 0,0614,1657, ,0,M,0.0,0.0,29.46,30.16,13.3,2,14.5
2007-10-24,2,41.786,-87.752,53,45,49.0,M,35,43,16, 0,-,-, ,M,M,M,0.0,29.51,30.16,16.0,2,17.3
2007-10-25,1,41.995,-87.933,55,45,50.0, 2,39,46,15, 0,0616,1656,RA,0,M,0.0,0.0,29.47,30.20,13.9,6,14.1
2007-10-25,2,41.786,-87.752,57,45,51.0,M,40,46,14, 0,-,-,RA,M,M,M,0.0,29.52,30.20,14.5,6,14.7
2007-10-26,1,41.995,-87.933,65,53,59.0,11,48,52,6, 0,0617,1654,RA BR,0,M,0.0,0.33,29.31,30.07,6.2,5,6.9
2007-10-26,2,41.786,-87.752,66,53,59.5,M,49,52,5, 0,-,-,RA BR,M,M,M,0.41,29.38,30.06,4.2,6,7.2
2007-10-27,1,41.995,-87.933,55,37,46.0,-2,38,45,19, 0,0618,1653,RA BR,0,M,0.0,0.01,29.56,30.25,9.4,32,9.9
2007-10-27,2,41.786,-87.752,57,39,48.0,M,41,46,17, 0,-,-,RA BR HZ,M,M,M,0.08,29.62,30.25,7.9,31,9.1
2007-10-28,1,41.995,-87.933,56,34,45.0,-2,30,39,20, 0,0619,1651, ,0,M,0.0,0.0,29.79,30.52,3.4,23,4.2
2007-10-28,2,41.786,-87.752,56,34,45.0,M,30,39,20, 0,-,-, ,M,M,M,0.0,29.86,30.53,3.5,23,4.1
2007-10-29,1,41.995,-87.933,61,39,50.0, 3,32,42,15, 0,0620,1650, ,0,M,0.0,0.0,29.63,30.40,10.2,22,10.4
2007-10-29,2,41.786,-87.752,60,39,49.5,M,32,42,15, 0,-,-, ,M,M,M,0.0,29.70,30.41,9.1,22,9.3
2007-10-30,1,41.995,-87.933,66,41,53.5, 8,38,46,11, 0,0622,1649, ,0,M,0.0,0.0,29.43,30.20,12.2,20,12.5
2007-10-30,2,41.786,-87.752,66,42,54.0,M,37,46,11, 0,-,-, ,M,M,M,0.0,29.51,30.22,10.8,20,10.9
